seconds,latitude,longitude,flightId,arrival_progress,parking_progress,pushback_progress,test,departure_progress,disembarkation_progress,boarding_progress,baggage_unloading_progress,baggage_loading_progress,cleaning_progress,refueling_progress,catering_load_progress,cabin_ready_check_progress,load_sheet_progress,door_close_progress,pushback_start_progress
2272,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2273,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2274,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2275,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2276,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2277,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2278,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2279,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2280,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2281,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2282,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2283,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2284,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2285,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2286,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2287,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2288,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2289,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2290,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2291,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2292,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2293,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2294,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2295,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2296,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2297,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2298,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2299,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2300,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2301,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2302,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2303,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2304,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2305,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2306,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2307,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2308,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2309,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2310,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2311,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2312,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2313,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2314,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2315,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2316,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2317,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2318,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2319,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2320,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2321,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2322,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2323,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2324,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2325,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2326,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2327,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2328,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2329,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2330,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2331,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2332,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2333,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2334,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2335,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2336,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2337,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2338,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2339,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2340,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2341,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2342,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2343,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2344,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2345,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2346,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2347,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2348,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2349,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2350,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2351,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2352,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2353,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2354,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2355,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2356,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2357,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2358,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2359,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2360,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2361,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2362,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2363,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2364,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2365,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2366,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2367,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2368,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2369,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2370,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2371,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2372,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2373,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2374,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2375,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2376,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2377,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2378,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2379,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2380,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2381,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2382,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2383,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2384,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2385,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2386,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2387,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2388,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2389,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2390,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2391,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2392,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2393,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2394,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2395,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2396,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2397,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2398,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2399,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2400,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2401,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2402,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2403,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2404,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2405,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2406,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2407,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2408,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2409,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2410,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2411,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2412,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2413,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2414,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2415,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2416,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2417,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2418,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2419,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2420,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2421,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2422,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2423,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2424,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2425,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2426,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2427,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2428,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2429,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2430,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2431,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2432,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2433,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2434,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2435,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2436,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2437,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2438,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2439,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2440,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2441,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2442,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2443,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2444,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2445,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2446,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2447,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2448,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2449,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2450,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2451,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2452,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2453,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2454,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2455,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2456,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2457,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2458,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2459,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2460,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2461,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2462,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2463,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2464,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2465,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2466,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2467,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2468,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2469,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2470,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2471,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2472,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2473,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2474,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2475,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2476,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2477,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2478,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2479,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2480,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2481,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2482,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2483,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2484,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2485,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2486,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2487,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2488,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2489,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2490,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2491,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2492,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2493,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2494,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2495,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2496,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2497,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2498,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2499,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2500,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2501,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2502,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2503,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2504,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2505,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2506,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2507,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2508,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2509,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2510,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2511,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2512,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2513,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2514,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2515,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2516,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2517,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2518,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2519,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2520,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2521,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2522,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2523,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2524,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2525,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2526,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2527,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2528,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2529,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2530,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2531,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2532,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2533,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2534,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2535,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2536,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2537,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2538,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2539,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2540,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2541,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2542,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2543,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2544,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2545,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2546,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2547,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2548,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2549,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2550,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2551,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2552,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2553,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2554,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2555,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2556,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2557,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2558,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2559,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2560,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2561,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2562,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2563,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2564,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2565,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2566,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2567,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2568,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2569,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2570,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2571,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2572,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2573,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2574,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2575,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2576,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2577,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2578,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2579,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2580,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2581,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2582,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2583,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2584,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2585,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2586,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2587,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2588,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2589,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2590,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2591,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2592,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2593,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2594,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2595,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2596,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2597,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2598,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2599,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2600,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2601,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2602,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2603,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2604,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2605,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2606,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2607,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2608,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2609,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2610,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2611,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2612,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2613,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2614,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2615,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2616,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
2617,43.678945486991765,-79.61717933,vehicle1,,,,,,,,,,,,,,,,
